
  Computed solution coefficients:

  Node    X(I)        U(X(I))
     66461  0.830762       -0.000000
     66462  0.830775       -0.000000
     66463  0.830788        0.000000
     66464  0.830800        0.000000
     66465  0.830812       -0.000000
     66466  0.830825       -0.000000
     66467  0.830838        0.000000
     66468  0.830850        0.000000
     66469  0.830862       -0.000000
     66470  0.830875        0.000000
     66471  0.830888        0.000000
     66472  0.830900       -0.000000
     66473  0.830913       -0.000000
     66474  0.830925        0.000000
     66475  0.830937        0.000000
     66476  0.830950       -0.000000
     66477  0.830963       -0.000000
     66478  0.830975        0.000000
     66479  0.830987        0.000000
     66480  0.831000       -0.000000
     66481  0.831013        0.000000
     66482  0.831025        0.000000
     66483  0.831037       -0.000000
     66484  0.831050       -0.000000
     66485  0.831063        0.000000
     66486  0.831075        0.000000
     66487  0.831087       -0.000000
     66488  0.831100       -0.000000
     66489  0.831113        0.000000
     66490  0.831125        0.000000
     66491  0.831137       -0.000000
     66492  0.831150       -0.000000
     66493  0.831163        0.000000
     66494  0.831175       -0.000000
     66495  0.831187       -0.000000
     66496  0.831200        0.000000
     66497  0.831213        0.000000
     66498  0.831225       -0.000000
     66499  0.831237       -0.000000
     66500  0.831250        0.000000
     66501  0.831263        0.000000
     66502  0.831275       -0.000000
     66503  0.831287       -0.000000
     66504  0.831300        0.000000
     66505  0.831313       -0.000000
     66506  0.831325       -0.000000
     66507  0.831337        0.000000
     66508  0.831350        0.000000
     66509  0.831363       -0.000000
     66510  0.831375       -0.000000
     66511  0.831387        0.000000
     66512  0.831400        0.000000
     66513  0.831412       -0.000000
     66514  0.831425       -0.000000
     66515  0.831438        0.000000
     66516  0.831450        0.000000
     66517  0.831462       -0.000000
     66518  0.831475        0.000000
     66519  0.831488        0.000000
     66520  0.831500       -0.000000
     66521  0.831512       -0.000000
     66522  0.831525        0.000000
     66523  0.831538        0.000000
     66524  0.831550       -0.000000
     66525  0.831562       -0.000000
     66526  0.831575        0.000000
     66527  0.831588        0.000000
     66528  0.831600       -0.000000
     66529  0.831612        0.000000
     66530  0.831625        0.000000
     66531  0.831638       -0.000000
     66532  0.831650       -0.000000
     66533  0.831662        0.000000
     66534  0.831675        0.000000
     66535  0.831688       -0.000000
     66536  0.831700       -0.000000
     66537  0.831712        0.000000
     66538  0.831725        0.000000
     66539  0.831738       -0.000000
     66540  0.831750        0.000000
     66541  0.831762        0.000000
     66542  0.831775       -0.000000
     66543  0.831788       -0.000000
     66544  0.831800        0.000000
     66545  0.831812        0.000000
     66546  0.831825       -0.000000
     66547  0.831838       -0.000000
     66548  0.831850        0.000000
     66549  0.831862        0.000000
     66550  0.831875       -0.000000
     66551  0.831888       -0.000000
     66552  0.831900        0.000000
     66553  0.831913       -0.000000
     66554  0.831925       -0.000000
     66555  0.831937        0.000000
     66556  0.831950        0.000000
     66557  0.831963       -0.000000
     66558  0.831975       -0.000000
     66559  0.831987        0.000000
     66560  0.832000        0.000000
     66561  0.832013       -0.000000
     66562  0.832025       -0.000000
     66563  0.832037        0.000000
     66564  0.832050       -0.000000
     66565  0.832063       -0.000000
     66566  0.832075        0.000000
     66567  0.832087        0.000000
     66568  0.832100       -0.000000
     66569  0.832113       -0.000000
     66570  0.832125        0.000000
     66571  0.832137        0.000000
     66572  0.832150       -0.000000
     66573  0.832163       -0.000000
     66574  0.832175        0.000000
     66575  0.832187        0.000000
     66576  0.832200       -0.000000
     66577  0.832213        0.000000
     66578  0.832225        0.000000
     66579  0.832237       -0.000000
     66580  0.832250       -0.000000
     66581  0.832263        0.000000
     66582  0.832275        0.000000
     66583  0.832287       -0.000000
     66584  0.832300       -0.000000
     66585  0.832313        0.000000
     66586  0.832325        0.000000
     66587  0.832337       -0.000000
     66588  0.832350        0.000000
     66589  0.832363        0.000000
     66590  0.832375       -0.000000
     66591  0.832387       -0.000000
     66592  0.832400        0.000000
     66593  0.832412        0.000000
     66594  0.832425       -0.000000
     66595  0.832438       -0.000000
     66596  0.832450        0.000000
     66597  0.832462        0.000000
     66598  0.832475       -0.000000
     66599  0.832488        0.000000
     66600  0.832500        0.000000
     66601  0.832512       -0.000000
     66602  0.832525       -0.000000
     66603  0.832538        0.000000
     66604  0.832550        0.000000
     66605  0.832562       -0.000000
     66606  0.832575       -0.000000
     66607  0.832588        0.000000
     66608  0.832600        0.000000
     66609  0.832612       -0.000000
     66610  0.832625       -0.000000
     66611  0.832638        0.000000
     66612  0.832650       -0.000000
     66613  0.832662       -0.000000
     66614  0.832675        0.000000
     66615  0.832688        0.000000
     66616  0.832700       -0.000000
     66617  0.832712       -0.000000
     66618  0.832725        0.000000
     66619  0.832738        0.000000
     66620  0.832750       -0.000000
     66621  0.832762       -0.000000
     66622  0.832775        0.000000
     66623  0.832788       -0.000000
     66624  0.832800       -0.000000
     66625  0.832812        0.000000
     66626  0.832825        0.000000
     66627  0.832838       -0.000000
     66628  0.832850       -0.000000
     66629  0.832862        0.000000
     66630  0.832875        0.000000
     66631  0.832888       -0.000000
     66632  0.832900       -0.000000
     66633  0.832912        0.000000
     66634  0.832925        0.000000
     66635  0.832937       -0.000000
     66636  0.832950        0.000000
     66637  0.832963        0.000000
     66638  0.832975       -0.000000
     66639  0.832987       -0.000000
     66640  0.833000        0.000000
     66641  0.833013        0.000000
     66642  0.833025       -0.000000
     66643  0.833037       -0.000000
     66644  0.833050        0.000000
     66645  0.833063        0.000000
     66646  0.833075       -0.000000
     66647  0.833087        0.000000
     66648  0.833100        0.000000
     66649  0.833113       -0.000000
     66650  0.833125       -0.000000
     66651  0.833137        0.000000
     66652  0.833150        0.000000
     66653  0.833163       -0.000000
     66654  0.833175       -0.000000
     66655  0.833187        0.000000
     66656  0.833200        0.000000
     66657  0.833213       -0.000000
     66658  0.833225        0.000000
     66659  0.833237        0.000000
     66660  0.833250       -0.000000
     66661  0.833263       -0.000000
     66662  0.833275        0.000000
     66663  0.833287        0.000000
     66664  0.833300       -0.000000
     66665  0.833313       -0.000000
     66666  0.833325        0.000000
     66667  0.833337        0.000000
     66668  0.833350       -0.000000
     66669  0.833363       -0.000000
     66670  0.833375        0.000000
     66671  0.833387       -0.000000
     66672  0.833400       -0.000000
     66673  0.833413        0.000000
     66674  0.833425        0.000000
     66675  0.833438       -0.000000
     66676  0.833450       -0.000000
     66677  0.833462        0.000000
     66678  0.833475        0.000000
     66679  0.833488       -0.000000
     66680  0.833500       -0.000000
     66681  0.833512        0.000000
     66682  0.833525       -0.000000
     66683  0.833538       -0.000000
     66684  0.833550        0.000000
     66685  0.833562        0.000000
     66686  0.833575       -0.000000
     66687  0.833588       -0.000000
     66688  0.833600        0.000000
     66689  0.833612        0.000000
     66690  0.833625       -0.000000
     66691  0.833638       -0.000000
     66692  0.833650        0.000000
     66693  0.833662        0.000000
     66694  0.833675       -0.000000
     66695  0.833688        0.000000
     66696  0.833700        0.000000
     66697  0.833712       -0.000000
     66698  0.833725       -0.000000
     66699  0.833738        0.000000
     66700  0.833750        0.000000
     66701  0.833762       -0.000000
     66702  0.833775       -0.000000
     66703  0.833788        0.000000
     66704  0.833800        0.000000
     66705  0.833812       -0.000000
     66706  0.833825        0.000000
     66707  0.833838        0.000000
     66708  0.833850       -0.000000
     66709  0.833862       -0.000000
     66710  0.833875        0.000000
     66711  0.833888        0.000000
     66712  0.833900       -0.000000
     66713  0.833912       -0.000000
     66714  0.833925        0.000000
     66715  0.833937        0.000000
     66716  0.833950       -0.000000
     66717  0.833963        0.000000
     66718  0.833975        0.000000
     66719  0.833987       -0.000000
     66720  0.834000       -0.000000
     66721  0.834013        0.000000
     66722  0.834025        0.000000
     66723  0.834037       -0.000000
     66724  0.834050       -0.000000
     66725  0.834063        0.000000
     66726  0.834075        0.000000
     66727  0.834087       -0.000000
     66728  0.834100       -0.000000
     66729  0.834113        0.000000
     66730  0.834125       -0.000000
     66731  0.834137       -0.000000
     66732  0.834150        0.000000
     66733  0.834163        0.000000
     66734  0.834175       -0.000000
     66735  0.834187       -0.000000
     66736  0.834200        0.000000
     66737  0.834213        0.000000
     66738  0.834225       -0.000000
     66739  0.834237       -0.000000
     66740  0.834250        0.000000
     66741  0.834263       -0.000000
     66742  0.834275       -0.000000
     66743  0.834287        0.000000
     66744  0.834300        0.000000
     66745  0.834313       -0.000000
     66746  0.834325       -0.000000
     66747  0.834337        0.000000
     66748  0.834350        0.000000
     66749  0.834363       -0.000000
     66750  0.834375       -0.000000
     66751  0.834387        0.000000
     66752  0.834400        0.000000
     66753  0.834413       -0.000000
     66754  0.834425        0.000000
     66755  0.834438        0.000000
     66756  0.834450       -0.000000
     66757  0.834462       -0.000000
     66758  0.834475        0.000000
     66759  0.834488        0.000000
     66760  0.834500       -0.000000
     66761  0.834512       -0.000000
     66762  0.834525        0.000000
     66763  0.834538        0.000000
     66764  0.834550       -0.000000
     66765  0.834562        0.000000
     66766  0.834575        0.000000
     66767  0.834588       -0.000000
     66768  0.834600       -0.000000
     66769  0.834612        0.000000
     66770  0.834625        0.000000
     66771  0.834638       -0.000000
     66772  0.834650       -0.000000
     66773  0.834662        0.000000
     66774  0.834675        0.000000
     66775  0.834688       -0.000000
     66776  0.834700        0.000000
     66777  0.834712        0.000000
     66778  0.834725       -0.000000
     66779  0.834738       -0.000000
     66780  0.834750        0.000000
     66781  0.834762        0.000000
     66782  0.834775       -0.000000
     66783  0.834788       -0.000000
     66784  0.834800        0.000000
     66785  0.834812        0.000000
     66786  0.834825       -0.000000
     66787  0.834838       -0.000000
     66788  0.834850        0.000000
     66789  0.834862       -0.000000
     66790  0.834875       -0.000000
     66791  0.834888        0.000000
     66792  0.834900        0.000000
     66793  0.834912       -0.000000
     66794  0.834925       -0.000000
     66795  0.834937        0.000000
     66796  0.834950        0.000000
     66797  0.834963       -0.000000
     66798  0.834975       -0.000000
     66799  0.834987        0.000000
     66800  0.835000       -0.000000
     66801  0.835013       -0.000000
     66802  0.835025        0.000000
     66803  0.835037        0.000000
     66804  0.835050       -0.000000
     66805  0.835063       -0.000000
     66806  0.835075        0.000000
     66807  0.835087        0.000000
     66808  0.835100       -0.000000
     66809  0.835113       -0.000000
     66810  0.835125        0.000000
     66811  0.835137       -0.000000
     66812  0.835150       -0.000000
     66813  0.835163        0.000000
     66814  0.835175        0.000000
     66815  0.835187       -0.000000
     66816  0.835200       -0.000000
     66817  0.835213        0.000000
     66818  0.835225        0.000000
     66819  0.835237       -0.000000
     66820  0.835250       -0.000000
     66821  0.835263        0.000000
     66822  0.835275        0.000000
     66823  0.835287       -0.000000
     66824  0.835300        0.000000
     66825  0.835313        0.000000
     66826  0.835325       -0.000000
     66827  0.835337       -0.000000
     66828  0.835350        0.000000
     66829  0.835363        0.000000
     66830  0.835375       -0.000000
     66831  0.835387       -0.000000
     66832  0.835400        0.000000
     66833  0.835413        0.000000
     66834  0.835425       -0.000000
     66835  0.835438        0.000000
     66836  0.835450        0.000000
     66837  0.835462       -0.000000
     66838  0.835475       -0.000000
     66839  0.835488        0.000000
     66840  0.835500        0.000000
     66841  0.835512       -0.000000
     66842  0.835525       -0.000000
     66843  0.835538        0.000000
     66844  0.835550        0.000000
     66845  0.835562       -0.000000
     66846  0.835575       -0.000000
     66847  0.835588        0.000000
     66848  0.835600       -0.000000
     66849  0.835612       -0.000000
     66850  0.835625        0.000000
     66851  0.835638        0.000000
     66852  0.835650       -0.000000
     66853  0.835662       -0.000000
     66854  0.835675        0.000000
     66855  0.835688        0.000000
     66856  0.835700       -0.000000
     66857  0.835712       -0.000000
     66858  0.835725        0.000000
     66859  0.835738       -0.000000
     66860  0.835750       -0.000000
     66861  0.835762        0.000000
     66862  0.835775        0.000000
     66863  0.835788       -0.000000
     66864  0.835800       -0.000000
     66865  0.835812        0.000000
     66866  0.835825        0.000000
     66867  0.835838       -0.000000
     66868  0.835850       -0.000000
     66869  0.835862        0.000000
     66870  0.835875       -0.000000
     66871  0.835888       -0.000000
     66872  0.835900        0.000000
     66873  0.835912        0.000000
     66874  0.835925       -0.000000
     66875  0.835938       -0.000000
     66876  0.835950        0.000000
     66877  0.835963        0.000000
     66878  0.835975       -0.000000
     66879  0.835987       -0.000000
     66880  0.836000        0.000000
     66881  0.836013        0.000000
     66882  0.836025       -0.000000
     66883  0.836037        0.000000
     66884  0.836050        0.000000
     66885  0.836063       -0.000000
     66886  0.836075       -0.000000
     66887  0.836087        0.000000
     66888  0.836100        0.000000
     66889  0.836113       -0.000000
     66890  0.836125       -0.000000
     66891  0.836137        0.000000
     66892  0.836150        0.000000
     66893  0.836163       -0.000000
     66894  0.836175        0.000000
     66895  0.836187        0.000000
     66896  0.836200       -0.000000
     66897  0.836213       -0.000000
     66898  0.836225        0.000000
     66899  0.836237        0.000000
     66900  0.836250       -0.000000
     66901  0.836263       -0.000000
     66902  0.836275        0.000000
     66903  0.836287        0.000000
     66904  0.836300       -0.000000
     66905  0.836313       -0.000000
     66906  0.836325        0.000000
     66907  0.836337       -0.000000
     66908  0.836350       -0.000000
     66909  0.836363        0.000000
     66910  0.836375        0.000000
     66911  0.836387       -0.000000
     66912  0.836400       -0.000000
     66913  0.836413        0.000000
     66914  0.836425        0.000000
     66915  0.836437       -0.000000
     66916  0.836450       -0.000000
     66917  0.836462        0.000000
     66918  0.836475       -0.000000
     66919  0.836488       -0.000000
     66920  0.836500        0.000000
     66921  0.836512        0.000000
     66922  0.836525       -0.000000
     66923  0.836538       -0.000000
     66924  0.836550        0.000000
     66925  0.836562        0.000000
     66926  0.836575       -0.000000
     66927  0.836588       -0.000000
     66928  0.836600        0.000000
     66929  0.836612       -0.000000
     66930  0.836625       -0.000000
     66931  0.836638        0.000000
     66932  0.836650        0.000000
     66933  0.836662       -0.000000
     66934  0.836675       -0.000000
     66935  0.836688        0.000000
     66936  0.836700        0.000000
     66937  0.836712       -0.000000
     66938  0.836725       -0.000000
     66939  0.836738        0.000000
     66940  0.836750        0.000000
     66941  0.836762       -0.000000
     66942  0.836775        0.000000
     66943  0.836788        0.000000
     66944  0.836800       -0.000000
     66945  0.836812       -0.000000
     66946  0.836825        0.000000
     66947  0.836838        0.000000
     66948  0.836850       -0.000000
     66949  0.836862       -0.000000
     66950  0.836875        0.000000
     66951  0.836888        0.000000
     66952  0.836900       -0.000000
     66953  0.836912        0.000000
     66954  0.836925        0.000000
     66955  0.836938       -0.000000
     66956  0.836950       -0.000000
     66957  0.836963        0.000000
     66958  0.836975        0.000000
     66959  0.836987       -0.000000
     66960  0.837000       -0.000000
     66961  0.837013        0.000000
     66962  0.837025        0.000000
     66963  0.837037       -0.000000
     66964  0.837050       -0.000000
     66965  0.837063        0.000000
     66966  0.837075       -0.000000
     66967  0.837087       -0.000000
     66968  0.837100        0.000000
     66969  0.837113        0.000000
     66970  0.837125       -0.000000
     66971  0.837137       -0.000000
     66972  0.837150        0.000000
     66973  0.837163        0.000000
     66974  0.837175       -0.000000
     66975  0.837187       -0.000000
     66976  0.837200        0.000000
     66977  0.837213       -0.000000
     66978  0.837225       -0.000000
     66979  0.837237        0.000000
     66980  0.837250        0.000000
     66981  0.837263       -0.000000
     66982  0.837275       -0.000000
     66983  0.837287        0.000000
     66984  0.837300        0.000000
     66985  0.837313       -0.000000
     66986  0.837325       -0.000000
     66987  0.837337        0.000000
     66988  0.837350       -0.000000
     66989  0.837363       -0.000000
     66990  0.837375        0.000000
     66991  0.837387        0.000000
     66992  0.837400       -0.000000
     66993  0.837413       -0.000000
     66994  0.837425        0.000000
     66995  0.837437        0.000000
     66996  0.837450       -0.000000
     66997  0.837462       -0.000000
     66998  0.837475        0.000000
     66999  0.837488        0.000000
     67000  0.837500       -0.000000
     67001  0.837512        0.000000
     67002  0.837525        0.000000
     67003  0.837538       -0.000000
     67004  0.837550       -0.000000
     67005  0.837562        0.000000
     67006  0.837575        0.000000
     67007  0.837588       -0.000000
     67008  0.837600       -0.000000
     67009  0.837612        0.000000
     67010  0.837625        0.000000
     67011  0.837638       -0.000000
     67012  0.837650        0.000000
     67013  0.837662        0.000000
     67014  0.837675       -0.000000
     67015  0.837688       -0.000000
     67016  0.837700        0.000000
     67017  0.837712        0.000000
     67018  0.837725       -0.000000
     67019  0.837738       -0.000000
     67020  0.837750        0.000000
     67021  0.837762        0.000000
     67022  0.837775       -0.000000
     67023  0.837788       -0.000000
     67024  0.837800        0.000000
     67025  0.837812       -0.000000
     67026  0.837825       -0.000000
     67027  0.837838        0.000000
     67028  0.837850        0.000000
     67029  0.837862       -0.000000
     67030  0.837875       -0.000000
     67031  0.837888        0.000000
     67032  0.837900        0.000000
     67033  0.837912       -0.000000
     67034  0.837925       -0.000000
     67035  0.837938        0.000000
     67036  0.837950       -0.000000
     67037  0.837963       -0.000000
     67038  0.837975        0.000000
     67039  0.837987        0.000000
     67040  0.838000       -0.000000
     67041  0.838013       -0.000000
     67042  0.838025        0.000000
     67043  0.838037        0.000000
     67044  0.838050       -0.000000
     67045  0.838063       -0.000000
     67046  0.838075        0.000000
     67047  0.838087       -0.000000
     67048  0.838100       -0.000000
     67049  0.838113        0.000000
     67050  0.838125        0.000000
     67051  0.838137       -0.000000
     67052  0.838150       -0.000000
     67053  0.838163        0.000000
     67054  0.838175        0.000000
     67055  0.838187       -0.000000
     67056  0.838200       -0.000000
     67057  0.838213        0.000000
     67058  0.838225        0.000000
     67059  0.838237       -0.000000
     67060  0.838250        0.000000
     67061  0.838263        0.000000
     67062  0.838275       -0.000000
     67063  0.838287       -0.000000
     67064  0.838300        0.000000
     67065  0.838313        0.000000
     67066  0.838325       -0.000000
     67067  0.838337       -0.000000
     67068  0.838350        0.000000
     67069  0.838363        0.000000
     67070  0.838375       -0.000000
     67071  0.838387        0.000000
     67072  0.838400        0.000000
     67073  0.838413       -0.000000
     67074  0.838425       -0.000000
     67075  0.838437        0.000000
     67076  0.838450        0.000000
     67077  0.838462       -0.000000
     67078  0.838475       -0.000000
     67079  0.838488        0.000000
     67080  0.838500        0.000000
     67081  0.838512       -0.000000
     67082  0.838525       -0.000000
     67083  0.838538        0.000000
     67084  0.838550       -0.000000
     67085  0.838562       -0.000000
     67086  0.838575        0.000000
     67087  0.838588        0.000000
     67088  0.838600       -0.000000
     67089  0.838612       -0.000000
     67090  0.838625        0.000000
     67091  0.838638        0.000000
     67092  0.838650       -0.000000
     67093  0.838662       -0.000000
     67094  0.838675        0.000000
     67095  0.838688       -0.000000
     67096  0.838700       -0.000000
     67097  0.838712        0.000000
     67098  0.838725        0.000000
     67099  0.838738       -0.000000
     67100  0.838750       -0.000000
     67101  0.838762        0.000000
     67102  0.838775        0.000000
     67103  0.838788       -0.000000
     67104  0.838800       -0.000000
     67105  0.838812        0.000000
     67106  0.838825       -0.000000
     67107  0.838838       -0.000000
     67108  0.838850        0.000000
     67109  0.838862        0.000000
     67110  0.838875       -0.000000
     67111  0.838888       -0.000000
     67112  0.838900        0.000000
     67113  0.838912        0.000000
     67114  0.838925       -0.000000
     67115  0.838938       -0.000000
     67116  0.838950        0.000000
     67117  0.838963        0.000000
     67118  0.838975       -0.000000
     67119  0.838987        0.000000
     67120  0.839000        0.000000
     67121  0.839013       -0.000000
     67122  0.839025       -0.000000
     67123  0.839037        0.000000
     67124  0.839050        0.000000
     67125  0.839063       -0.000000
     67126  0.839075       -0.000000
     67127  0.839087        0.000000
     67128  0.839100        0.000000
     67129  0.839113       -0.000000
     67130  0.839125        0.000000
     67131  0.839137        0.000000
     67132  0.839150       -0.000000
     67133  0.839163       -0.000000
     67134  0.839175        0.000000
     67135  0.839187        0.000000
     67136  0.839200       -0.000000
     67137  0.839213       -0.000000
     67138  0.839225        0.000000
     67139  0.839237        0.000000
     67140  0.839250       -0.000000
     67141  0.839263       -0.000000
     67142  0.839275        0.000000
     67143  0.839287       -0.000000
     67144  0.839300       -0.000000
     67145  0.839313        0.000000
     67146  0.839325        0.000000
     67147  0.839337       -0.000000
     67148  0.839350       -0.000000
     67149  0.839363        0.000000
     67150  0.839375        0.000000
     67151  0.839387       -0.000000
     67152  0.839400       -0.000000
     67153  0.839413        0.000000
     67154  0.839425       -0.000000
     67155  0.839437       -0.000000
     67156  0.839450        0.000000
     67157  0.839463        0.000000
     67158  0.839475       -0.000000
     67159  0.839488       -0.000000
     67160  0.839500        0.000000
     67161  0.839512        0.000000
     67162  0.839525       -0.000000
     67163  0.839538       -0.000000
     67164  0.839550        0.000000
     67165  0.839562       -0.000000
     67166  0.839575       -0.000000
     67167  0.839588        0.000000
     67168  0.839600        0.000000
     67169  0.839612       -0.000000
     67170  0.839625       -0.000000
     67171  0.839638        0.000000
     67172  0.839650        0.000000
     67173  0.839662       -0.000000
     67174  0.839675       -0.000000
     67175  0.839688        0.000000
     67176  0.839700        0.000000
     67177  0.839712       -0.000000
     67178  0.839725        0.000000
     67179  0.839738        0.000000
     67180  0.839750       -0.000000
     67181  0.839762       -0.000000
     67182  0.839775        0.000000
     67183  0.839788        0.000000
     67184  0.839800       -0.000000
     67185  0.839812       -0.000000
     67186  0.839825        0.000000
     67187  0.839838        0.000000
     67188  0.839850       -0.000000
     67189  0.839862        0.000000
     67190  0.839875        0.000000
     67191  0.839888       -0.000000
     67192  0.839900       -0.000000
     67193  0.839912        0.000000
     67194  0.839925        0.000000
     67195  0.839938       -0.000000
     67196  0.839950       -0.000000
     67197  0.839962        0.000000
     67198  0.839975        0.000000
     67199  0.839987       -0.000000
     67200  0.840000        0.000000
     67201  0.840013        0.000000
     67202  0.840025       -0.000000
     67203  0.840037       -0.000000
     67204  0.840050        0.000000
     67205  0.840063        0.000000
     67206  0.840075       -0.000000
     67207  0.840087       -0.000000
     67208  0.840100        0.000000
     67209  0.840113        0.000000
     67210  0.840125       -0.000000
     67211  0.840137       -0.000000
     67212  0.840150        0.000000
     67213  0.840163       -0.000000
     67214  0.840175       -0.000000
     67215  0.840187        0.000000
     67216  0.840200        0.000000
     67217  0.840213       -0.000000
     67218  0.840225       -0.000000
     67219  0.840237        0.000000
     67220  0.840250        0.000000
     67221  0.840263       -0.000000
     67222  0.840275       -0.000000
     67223  0.840287        0.000000
     67224  0.840300       -0.000000
     67225  0.840313       -0.000000
     67226  0.840325        0.000000
     67227  0.840337        0.000000
     67228  0.840350       -0.000000
     67229  0.840363       -0.000000
     67230  0.840375        0.000000
     67231  0.840387        0.000000
     67232  0.840400       -0.000000
     67233  0.840413       -0.000000
     67234  0.840425        0.000000
     67235  0.840437        0.000000
     67236  0.840450       -0.000000
     67237  0.840463        0.000000
     67238  0.840475        0.000000
     67239  0.840488       -0.000000
     67240  0.840500       -0.000000
     67241  0.840512        0.000000
     67242  0.840525        0.000000
     67243  0.840538       -0.000000
     67244  0.840550       -0.000000
     67245  0.840562        0.000000
     67246  0.840575        0.000000
     67247  0.840588       -0.000000
     67248  0.840600        0.000000
     67249  0.840612        0.000000
     67250  0.840625       -0.000000
     67251  0.840638       -0.000000
     67252  0.840650        0.000000
     67253  0.840662        0.000000
     67254  0.840675       -0.000000
     67255  0.840688       -0.000000
     67256  0.840700        0.000000
     67257  0.840712        0.000000
     67258  0.840725       -0.000000
     67259  0.840738        0.000000
     67260  0.840750        0.000000
     67261  0.840762       -0.000000
     67262  0.840775       -0.000000
     67263  0.840788        0.000000
     67264  0.840800        0.000000
     67265  0.840812       -0.000000
     67266  0.840825       -0.000000
     67267  0.840838        0.000000
     67268  0.840850        0.000000
     67269  0.840862       -0.000000
     67270  0.840875       -0.000000
     67271  0.840888        0.000000
     67272  0.840900       -0.000000
     67273  0.840912       -0.000000
     67274  0.840925        0.000000
     67275  0.840938        0.000000
     67276  0.840950       -0.000000
     67277  0.840962       -0.000000
     67278  0.840975        0.000000
     67279  0.840987        0.000000
     67280  0.841000       -0.000000
     67281  0.841013       -0.000000
     67282  0.841025        0.000000
     67283  0.841037       -0.000000
     67284  0.841050       -0.000000
     67285  0.841063        0.000000
     67286  0.841075        0.000000
     67287  0.841087       -0.000000
     67288  0.841100       -0.000000
     67289  0.841113        0.000000
     67290  0.841125        0.000000
     67291  0.841137       -0.000000
     67292  0.841150       -0.000000
     67293  0.841163        0.000000
     67294  0.841175        0.000000
     67295  0.841187       -0.000000
     67296  0.841200        0.000000
     67297  0.841213        0.000000
     67298  0.841225       -0.000000
     67299  0.841237       -0.000000
     67300  0.841250        0.000000
     67301  0.841263        0.000000
     67302  0.841275       -0.000000
     67303  0.841287       -0.000000
     67304  0.841300        0.000000
     67305  0.841313        0.000000
     67306  0.841325       -0.000000
     67307  0.841337        0.000000
     67308  0.841350        0.000000
     67309  0.841363       -0.000000
     67310  0.841375       -0.000000
     67311  0.841387        0.000000
     67312  0.841400        0.000000
     67313  0.841413       -0.000000
     67314  0.841425       -0.000000
     67315  0.841437        0.000000
     67316  0.841450        0.000000
     67317  0.841463       -0.000000
     67318  0.841475        0.000000
     67319  0.841488        0.000000
     67320  0.841500       -0.000000
     67321  0.841512       -0.000000
     67322  0.841525        0.000000
     67323  0.841538        0.000000
     67324  0.841550       -0.000000
     67325  0.841562       -0.000000
     67326  0.841575        0.000000
     67327  0.841588        0.000000
     67328  0.841600       -0.000000
     67329  0.841612       -0.000000
     67330  0.841625        0.000000
     67331  0.841638       -0.000000
     67332  0.841650       -0.000000
     67333  0.841662        0.000000
     67334  0.841675        0.000000
     67335  0.841688       -0.000000
     67336  0.841700       -0.000000
     67337  0.841712        0.000000
     67338  0.841725        0.000000
     67339  0.841738       -0.000000
     67340  0.841750       -0.000000
     67341  0.841762        0.000000
     67342  0.841775       -0.000000
     67343  0.841788       -0.000000
     67344  0.841800        0.000000
     67345  0.841812        0.000000
     67346  0.841825       -0.000000
     67347  0.841838       -0.000000
     67348  0.841850        0.000000
     67349  0.841862        0.000000
     67350  0.841875       -0.000000
     67351  0.841888       -0.000000
     67352  0.841900        0.000000
     67353  0.841912        0.000000
     67354  0.841925       -0.000000
     67355  0.841938        0.000000
     67356  0.841950        0.000000
     67357  0.841962       -0.000000
     67358  0.841975       -0.000000
     67359  0.841987        0.000000
     67360  0.842000        0.000000
     67361  0.842013       -0.000000
     67362  0.842025       -0.000000
     67363  0.842037        0.000000
     67364  0.842050        0.000000
     67365  0.842063       -0.000000
     67366  0.842075        0.000000
     67367  0.842087        0.000000
     67368  0.842100       -0.000000
     67369  0.842113       -0.000000
     67370  0.842125        0.000000
     67371  0.842137        0.000000
     67372  0.842150       -0.000000
     67373  0.842163       -0.000000
     67374  0.842175        0.000000
     67375  0.842187        0.000000
     67376  0.842200       -0.000000
     67377  0.842213        0.000000
     67378  0.842225        0.000000
     67379  0.842237       -0.000000
     67380  0.842250       -0.000000
     67381  0.842263        0.000000
     67382  0.842275        0.000000
     67383  0.842287       -0.000000
     67384  0.842300       -0.000000
     67385  0.842313        0.000000
     67386  0.842325        0.000000
     67387  0.842337       -0.000000
     67388  0.842350       -0.000000
     67389  0.842363        0.000000
     67390  0.842375       -0.000000
     67391  0.842387       -0.000000
     67392  0.842400        0.000000
     67393  0.842413        0.000000
     67394  0.842425       -0.000000
     67395  0.842437       -0.000000
     67396  0.842450        0.000000
     67397  0.842463        0.000000
     67398  0.842475       -0.000000
     67399  0.842487       -0.000000
     67400  0.842500        0.000000
     67401  0.842512       -0.000000
     67402  0.842525       -0.000000
     67403  0.842538        0.000000
     67404  0.842550        0.000000
     67405  0.842562       -0.000000
     67406  0.842575       -0.000000
     67407  0.842588        0.000000
     67408  0.842600        0.000000
     67409  0.842612       -0.000000
     67410  0.842625       -0.000000
     67411  0.842638        0.000000
     67412  0.842650        0.000000
     67413  0.842662       -0.000000
     67414  0.842675        0.000000
     67415  0.842688        0.000000
     67416  0.842700       -0.000000
     67417  0.842712       -0.000000
     67418  0.842725        0.000000
     67419  0.842738        0.000000
     67420  0.842750       -0.000000
     67421  0.842762       -0.000000
     67422  0.842775        0.000000
     67423  0.842788        0.000000
